State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage,date_updated
"Massachusetts","2024-08-31","All Results","10.287138160833718","9.235529759761183","7.94051615036385","Very High",,"2025-12-11T08:29:03.022Z"
"Michigan","2022-03-26","All Results","1.4138840306330192","1.1716164703746457","1.4284650281013442","Very Low",,"2025-12-11T08:29:03.022Z"
"Minnesota","2023-08-26","All Results","2.8922926042629653","5.806433611169631","6.0496291086804215","Low",,"2025-12-11T08:29:03.022Z"
"Minnesota","2025-04-05","1 Year","3.8519337352387604","2.4433021419641454","2.349352670315215","Moderate",,"2025-12-11T08:29:03.022Z"
"Minnesota","2025-01-04","1 Year","11.775733974533766","6.116876082100209","6.878065781721879","Very High",,"2025-12-11T08:29:03.022Z"
"Minnesota","2022-12-31","All Results","12.479846468062354","10.335479894874467","8.497664679923307","Very High",,"2025-12-11T08:29:03.022Z"
"Nevada","2024-02-17","All Results","4.125119948759645","6.989171415388756","5.571223274644624","Moderate",,"2025-12-11T08:29:03.022Z"
"Nevada","2025-01-04","1 Year","4.287331008952541","6.116876082100209","5.132500411150355","Moderate",,"2025-12-11T08:29:03.022Z"
"Nevada","2022-08-06","All Results","4.266253871699666","7.729382194745389","7.245865803640704","Moderate",,"2025-12-11T08:29:03.022Z"
"New Hampshire","2025-03-15","All Results","3.508774084120082","4.004607300172638","3.508774084120082","Moderate",,"2025-12-11T08:29:03.022Z"
"New Jersey","2025-11-01","1 Year","0.6527627886721542","1.146591823021084","1.3566293153268965","Very Low",,"2025-12-11T08:29:03.022Z"
"New Mexico","2025-07-05","All Results","1.0","1.7333810455201903","2.611985250373551","Very Low",,"2025-12-11T08:29:03.022Z"
"New York","2023-10-28","All Results","5.020025133477489","4.80998539024154","5.020025133477489","Moderate",,"2025-12-11T08:29:03.022Z"
"New York","2025-07-05","6 Months","1.0","1.7333810455201903","1.390905474679133","Very Low",,"2025-12-11T08:29:03.022Z"
"New York","2024-05-25","All Results","1.0","1.8512591149174928","2.173079958957707","Very Low",,"2025-12-11T08:29:03.022Z"
"North Carolina","2025-05-31","1 Year","1.0779022228563457","1.4614868201021676","1.3778416845779664","Very Low",,"2025-12-11T08:29:03.022Z"
"North Carolina","2025-08-09","6 Months","3.4989819693858197","3.9807918289963267","4.733175076944053","Moderate",,"2025-12-11T08:29:03.022Z"
"Ohio","2024-11-30","All Results","4.625266415913478","2.793497778134909","2.848027250662974","Moderate",,"2025-12-11T08:29:03.022Z"
"Oklahoma","2023-10-21","All Results","5.086957131653232","4.759367489995657","3.745635163516893","Moderate",,"2025-12-11T08:29:03.022Z"
"Oklahoma","2023-07-01","All Results","1.0","1.6528192804597865","1.7297009914777262","Very Low",,"2025-12-11T08:29:03.022Z"
"Oregon","2022-10-29","All Results","10.480925039355991","4.1528385254559","3.861981017250567","Very High",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2025-09-13","All Results","6.025325526001167","6.3827771799192865","6.025325526001167","High",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2023-10-14","All Results","3.801490464945978","4.874077958952135","5.335333037914513","Moderate",,"2025-12-11T08:29:03.022Z"
"South Carolina","2025-03-29","All Results","5.572316672057913","3.1637575002833866","4.793276478308197","High",,"2025-12-11T08:29:03.022Z"
"Alabama","2024-05-25","All Results","2.156537049792545","1.8512591149174928","1.4768063087961605","Low",,"2025-12-11T08:29:03.022Z"
"Alabama","2023-01-14","All Results","8.640793341320311","6.181433334639584","7.913310781659183","Very High",,"2025-12-11T08:29:03.022Z"
"Alaska","2025-03-29","All Results","2.0367936458761573","3.1637575002833866","1.9578133334689483","Low",,"2025-12-11T08:29:03.022Z"
"Arkansas","2023-07-22","All Results","2.2206958218094544","2.1021849714608805","2.294092208230909","Low",,"2025-12-11T08:29:03.022Z"
"California","2023-09-09","All Results","6.457489244463323","7.183063483216273","6.268955177348081","High",,"2025-12-11T08:29:03.022Z"
"California","2024-10-12","All Results","2.132723043913612","3.0599572250579365","3.1565539624751326","Low",,"2025-12-11T08:29:03.022Z"
"California","2023-02-25","All Results","9.359559496862786","5.337972384591993","5.124877960152075","Very High",,"2025-12-11T08:29:03.022Z"
"Colorado","2025-07-12","1 Year","3.6164672025746842","1.715512509066809","2.9221319943243533","Moderate",,"2025-12-11T08:29:03.022Z"
"Colorado","2025-11-01","All Results","1.9645527841850456","1.146591823021084","1.1612499733531814","Very Low",,"2025-12-11T08:29:03.022Z"
"Connecticut","2025-07-26","All Results","4.4324127968696665","2.573653627532112","1.9135845008513515","Moderate",,"2025-12-11T08:29:03.022Z"
"Delaware","2025-09-13","6 Months","6.763783707948903","6.3827771799192865","6.937196480647762","High",,"2025-12-11T08:29:03.022Z"
"District of Columbia","2022-09-17","All Results","2.584618256570921","4.988450265800649","4.843204161003707","Low",,"2025-12-11T08:29:03.022Z"
"District of Columbia","2025-08-02","All Results","2.929266804166086","2.9242054217050693","3.3539772466760898","Low",,"2025-12-11T08:29:03.022Z"
"Florida","2024-08-03","All Results","17.331950843534738","9.84017555792604","12.24004058174031","Very High",,"2025-12-11T08:29:03.022Z"
"Florida","2025-01-04","1 Year","2.58264647033368","6.116876082100209","5.35568638247854","Low",,"2025-12-11T08:29:03.022Z"
"Georgia","2024-04-20","All Results","1.8405293039111563","1.7280996615422803","1.7580867036630752","Very Low",,"2025-12-11T08:29:03.022Z"
"Guam","2024-12-21","All Results",,"6.5434453019675285","7.571018299297347","No Data",,"2025-12-11T08:29:03.022Z"
"Hawaii","2025-01-11","1 Year","2.1353183693203532","7.386690941484273","4.298333532710777","Low",,"2025-12-11T08:29:03.022Z"
"Idaho","2022-12-10","All Results","8.055113750782494","7.679990217675493","8.117482991014235","Very High",,"2025-12-11T08:29:03.022Z"
"Illinois","2025-02-22","All Results","3.5636577724990204","4.916088051120338","5.33645607099748","Moderate",,"2025-12-11T08:29:03.022Z"
"Indiana","2024-03-30","All Results","2.254565028378199","2.2017498358792977","3.0254607943128655","Low",,"2025-12-11T08:29:03.022Z"
"Indiana","2025-11-22","45 Days","3.882960067868757","1.6907320402749075","2.175049090559913","Moderate",,"2025-12-11T08:29:03.022Z"
"Iowa","2023-09-16","All Results","6.474285035400211","5.896661803316102","6.467724753506195","High",,"2025-12-11T08:29:03.022Z"
"Iowa","2025-07-12","6 Months","2.150600650864166","1.715512509066809","1.5777640435743971","Low",,"2025-12-11T08:29:03.022Z"
"Kansas","2023-09-09","All Results","9.420866566342042","7.183063483216273","7.153844593305383","Very High",,"2025-12-11T08:29:03.022Z"
"Kansas","2025-04-05","1 Year","2.285683494537996","2.4433021419641454","2.349352670315215","Low",,"2025-12-11T08:29:03.022Z"
"Kansas","2025-07-19","All Results","1.7908201654831806","2.0417560228414526","1.7908201654831806","Very Low",,"2025-12-11T08:29:03.022Z"
"Kentucky","2024-04-20","All Results","5.452035880469769","1.7280996615422803","1.7580867036630752","High",,"2025-12-11T08:29:03.022Z"
"Louisiana","2024-12-28","1 Year","6.318843485015158","7.014667397641093","4.878042281217628","High",,"2025-12-11T08:29:03.022Z"
"Louisiana","2025-11-22","6 Months","2.864607008395662","1.6907320402749075","1.000444809391822","Low",,"2025-12-11T08:29:03.022Z"
"Louisiana","2024-12-14","All Results","1.6629109854763098","5.2886432668360275","4.223952799919115","Very Low",,"2025-12-11T08:29:03.022Z"
"Michigan","2025-02-22","1 Year","3.188361881889908","4.916088051120338","5.33645607099748","Low",,"2025-12-11T08:29:03.022Z"
"Michigan","2023-01-14","All Results","6.002732699541816","6.181433334639584","5.165583294277898","High",,"2025-12-11T08:29:03.022Z"
"Minnesota","2024-04-06","All Results","2.353897555050265","1.8647765315246563","1.7044377490525364","Low",,"2025-12-11T08:29:03.022Z"
"Mississippi","2025-06-07","1 Year","1.5465798287123467","1.615215579627301","1.565031336255743","Very Low",,"2025-12-11T08:29:03.022Z"
"Missouri","2024-08-17","All Results","9.878776172949873","10.194643425008815","9.83997154964171","Very High",,"2025-12-11T08:29:03.022Z"
"Missouri","2023-02-04","All Results","5.445557240662932","6.029209302025603","6.277667634360189","High",,"2025-12-11T08:29:03.022Z"
"Montana","2025-02-15","1 Year","7.451434147805916","5.6026863675965295","4.005359565406035","High",,"2025-12-11T08:29:03.022Z"
"Montana","2023-03-25","All Results","17.30208752547317","4.100695325350356","4.8084361937069175","Very High",,"2025-12-11T08:29:03.022Z"
"Nevada","2025-10-25","All Results","1.8053123724316729","1.2487061468048912","1.3210179970132367","Very Low",,"2025-12-11T08:29:03.022Z"
"New Hampshire","2024-05-18","All Results","2.7999062503650873","1.6425465860057469","1.746857306314982","Low",,"2025-12-11T08:29:03.022Z"
"New Hampshire","2024-08-31","All Results","12.808327101690438","9.235529759761183","7.94051615036385","Very High",,"2025-12-11T08:29:03.022Z"
"New Hampshire","2023-03-25","All Results","2.8661647597823365","4.100695325350356","2.8661647597823365","Low",,"2025-12-11T08:29:03.022Z"
"New Hampshire","2023-04-08","All Results","1.7598583151713894","2.333344591226745","1.7598583151713894","Very Low",,"2025-12-11T08:29:03.022Z"
"New Hampshire","2023-03-11","All Results","4.545693804939393","3.7931814938686634","3.06460318605276","Moderate",,"2025-12-11T08:29:03.022Z"
"New Jersey","2023-06-03","All Results","2.781561462456631","1.1257778408131598","1.0427059360464734","Low",,"2025-12-11T08:29:03.022Z"
"New Jersey","2025-12-06","6 Months","1.0740650588701874","2.4036715610044417","4.080944407811236","Very Low",,"2025-12-11T08:29:03.022Z"
"New Jersey","2025-08-02","6 Months","1.6370766380546666","2.9242054217050693","2.0990839956907843","Very Low",,"2025-12-11T08:29:03.022Z"
"New York","2023-10-07","All Results","9.137121388283491","4.913723977106316","6.959006995951616","Very High",,"2025-12-11T08:29:03.022Z"
"North Dakota","2024-11-09","All Results",,"2.594775005776574","2.2077013168094126","No Data",,"2025-12-11T08:29:03.022Z"
"Oklahoma","2024-08-10","All Results","5.408793452746716","9.818732447626637","11.735050230954906","High",,"2025-12-11T08:29:03.022Z"
"Oklahoma","2024-06-22","All Results","4.652439980919507","3.743052738429699","3.825240069638709","Moderate",,"2025-12-11T08:29:03.022Z"
"Oregon","2023-06-24","All Results","6.562813848416555","1.125393504274204","1.1760523111599062","High",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2024-03-09","All Results","4.211953711255326","3.906965928923254","2.9293132273961167","Moderate",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2025-12-06","All Results","3.9238424690946148","2.4036715610044417","4.080944407811236","Moderate",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2022-06-25","All Results","7.626571591407374","6.4119645367443","4.014805805676108","High",,"2025-12-11T08:29:03.022Z"
"Rhode Island","2023-08-19","All Results","5.301336641931397","4.924672315922807","5.301336641931397","High",,"2025-12-11T08:29:03.022Z"
"Alabama","2023-04-22","All Results","1.7698534614685795","1.9190153641105934","1.6736846374924919","Very Low",,"2025-12-11T08:29:03.022Z"
"Alabama","2025-07-19","6 Months","4.499593765353076","2.0417560228414526","2.292691880199725","Moderate",,"2025-12-11T08:29:03.022Z"
"Alaska","2025-11-08","1 Year","3.00902776019377","1.567831707929676","1.6242621952991871","Low",,"2025-12-11T08:29:03.022Z"
"Arizona","2025-05-17","All Results","1.7148752445298179","1.6264769996410204","2.404928498537936","Very Low",,"2025-12-11T08:29:03.022Z"
"Arizona","2023-01-14","All Results","2.573827586302273","6.181433334639584","5.263956273566761","Low",,"2025-12-11T08:29:03.022Z"
"Arkansas","2025-11-08","All Results","2.4273780681680854","1.567831707929676","1.196001576787644","Low",,"2025-12-11T08:29:03.022Z"
"California","2022-07-30","All Results","11.58090559494237","9.195534837386699","9.510997542020949","Very High",,"2025-12-11T08:29:03.022Z"
"Colorado","2024-05-25","All Results","1.2591473482726399","1.8512591149174928","3.4868900630192696","Very Low",,"2025-12-11T08:29:03.022Z"
"Colorado","2025-08-02","6 Months","4.069611804745742","2.9242054217050693","4.440952451557382","Moderate",,"2025-12-11T08:29:03.022Z"
"Colorado","2023-11-25","All Results","6.164069616738676","6.771734004804718","6.164069616738676","High",,"2025-12-11T08:29:03.022Z"
"Colorado","2022-09-17","All Results","4.375227112566929","4.988450265800649","4.1141697709786325","Moderate",,"2025-12-11T08:29:03.022Z"
"Connecticut","2023-09-09","All Results","13.632234132699617","7.183063483216273","7.212282373127163","Very High",,"2025-12-11T08:29:03.022Z"
"Delaware","2025-09-13","1 Year","6.763783707948903","6.3827771799192865","6.937196480647762","High",,"2025-12-11T08:29:03.022Z"
"Delaware","2025-11-08","6 Months","0.9000900962665128","1.567831707929676","1.196001576787644","Very Low",,"2025-12-11T08:29:03.022Z"
"District of Columbia","2023-09-23","All Results","6.272691716111472","5.329685805993859","4.48543657859179","High",,"2025-12-11T08:29:03.022Z"
"Georgia","2024-08-24","All Results","10.417370806085216","9.694130086056498","11.26944612496252","Very High",,"2025-12-11T08:29:03.022Z"
"Georgia","2024-05-18","All Results","1.5417441457319798","1.6425465860057469","1.538235865696512","Very Low",,"2025-12-11T08:29:03.022Z"
"Guam","2023-07-15","All Results","5.651311415250659","2.071249163988278","2.8542500041766217","High",,"2025-12-11T08:29:03.022Z"
"Guam","2023-04-01","All Results","1.0","3.262902114258652","3.1832352080611783","Very Low",,"2025-12-11T08:29:03.022Z"
"Guam","2024-09-21","All Results",,"6.6495024839987185","6.328126116988059","No Data",,"2025-12-11T08:29:03.022Z"
"Guam","2024-01-13","All Results",,"10.076038474202292","10.391363800046504","No Data",,"2025-12-11T08:29:03.022Z"
"Hawaii","2024-07-27","All Results","12.582016871245235","8.703906480090767","10.457090874975098","Very High",,"2025-12-11T08:29:03.022Z"
"Hawaii","2025-03-15","1 Year","1.6912361972417411","4.004607300172638","1.9892232893663286","Very Low",,"2025-12-11T08:29:03.022Z"
"Idaho","2025-05-31","All Results","1.7906275998405756","1.4614868201021676","1.9532763354334624","Very Low",,"2025-12-11T08:29:03.022Z"
"Idaho","2022-12-03","All Results","11.461959275535527","8.461830799741094","10.989667407521162","Very High",,"2025-12-11T08:29:03.022Z"
"Idaho","2025-08-23","1 Year","9.059317166606316","4.960380989359457","5.890999880883272","Very High",,"2025-12-11T08:29:03.022Z"
"Idaho","2023-02-25","All Results","7.410429490155626","5.337972384591993","5.124877960152075","High",,"2025-12-11T08:29:03.022Z"
"Illinois","2025-11-01","6 Months","1.0","1.146591823021084","1.131933672688987","Very Low",,"2025-12-11T08:29:03.022Z"
"Illinois","2025-10-04","6 Months","2.363342876437808","2.496407815299542","2.363342876437808","Low",,"2025-12-11T08:29:03.022Z"
"Indiana","2024-01-06","All Results","11.565831756180192","13.617203836464467","13.887086122495472","Very High",,"2025-12-11T08:29:03.022Z"
"Kansas","2024-08-03","All Results","8.941353986953091","9.84017555792604","7.440310534111771","Very High",,"2025-12-11T08:29:03.022Z"
"Kansas","2024-12-07","1 Year","5.907361692524987","5.757488493098828","5.864509399775985","High",,"2025-12-11T08:29:03.022Z"
"Kansas","2022-09-17","All Results","3.09927640695463","4.988450265800649","6.261076950559816","Low",,"2025-12-11T08:29:03.022Z"
"Kentucky","2025-07-12","6 Months","1.7549246201838842","1.715512509066809","1.8333691808675343","Very Low",,"2025-12-11T08:29:03.022Z"
"Kentucky","2025-11-01","45 Days","3.5931256223415504","1.146591823021084","1.0","Moderate",,"2025-12-11T08:29:03.022Z"
"Kentucky","2024-09-28","All Results","7.276515231097374","4.716611437829917","4.288952160485773","High",,"2025-12-11T08:29:03.022Z"
"Louisiana","2023-07-29","All Results","11.011281825323024","3.041324449951542","3.148782916576921","Very High",,"2025-12-11T08:29:03.022Z"
"Louisiana","2025-10-18","6 Months","1.260139109520108","1.5394613661882595","1.2833593662820817","Very Low",,"2025-12-11T08:29:03.022Z"
"Maine","2022-10-01","All Results","5.461188043584523","3.5437472029949344","6.026810423136145","High",,"2025-12-11T08:29:03.022Z"
"Maryland","2025-10-25","1 Year","0.8207514852255837","1.2487061468048912","1.144496917243992","Very Low",,"2025-12-11T08:29:03.022Z"
"Maryland","2024-11-02","All Results","2.210712620978204","2.837722573151088","2.171802180383894","Low",,"2025-12-11T08:29:03.022Z"
"Massachusetts","2025-07-26","1 Year","1.2025720936522657","2.573653627532112","1.9135845008513515","Very Low",,"2025-12-11T08:29:03.022Z"
"Michigan","2025-02-22","All Results","3.188361881889908","4.916088051120338","5.33645607099748","Low",,"2025-12-11T08:29:03.022Z"
"Minnesota","2025-11-22","All Results","2.02258900993443","1.6907320402749075","2.175049090559913","Low",,"2025-12-11T08:29:03.022Z"
