Week_Ending_Date,Data_Collection_Period,State/Territory,State/Territory_WVAL,WVAL_Category,Coverage,National_WVAL,Regional_WVAL,date_updated
"2024-11-23","All Results","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-06-17","All Results","Hawaii",,"No Data",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-06-10","All Results","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-15","6 Months","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-01","All Results","Kentucky","6.7421976105097166","Moderate",,"17.918784602336146","15.761659794390514","2025-12-11T08:09:27.575Z"
"2025-09-27","All Results","Louisiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-04","6 Months","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-21","All Results","Maryland","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-25","All Results","Massachusetts","20.223808970211373","Very High",,"18.91112680048799","20.223808970211373","2025-12-11T08:09:27.575Z"
"2024-11-16","All Results","Massachusetts","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-01-27","All Results","Minnesota","10.11887076934956","Moderate",,"7.137480096880067","5.092870088265542","2025-12-11T08:09:27.575Z"
"2025-11-22","45 Days","Missouri","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-04-22","All Results","Missouri",,"No Data",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-02-10","All Results","Missouri",,"No Data",,"6.942547508502605","7.627133246200785","2025-12-11T08:09:27.575Z"
"2022-09-10","All Results","New Jersey","2.8695878433367064","Low",,"1.0853844227404819","2.8695878433367064","2025-12-11T08:09:27.575Z"
"2025-11-08","6 Months","New Mexico","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-04","All Results","North Carolina","1.0","Very Low",,"2.0688477007294375","1.0","2025-12-11T08:09:27.575Z"
"2025-02-08","All Results","Oklahoma","1.0","Very Low",,"18.869898987596738","18.452374529144606","2025-12-11T08:09:27.575Z"
"2025-02-22","All Results","Oregon","18.959198272679217","Very High",,"13.938229007729623","13.868113459256197","2025-12-11T08:09:27.575Z"
"2025-07-19","All Results","Oregon","0.30815831143897643","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-27","All Results","Oregon","0.1706172642824984","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-10-01","All Results","Oregon","1.6861331512489734","Very Low",,"1.5234886561287575","1.0","2025-12-11T08:09:27.575Z"
"2025-10-18","6 Months","Oregon","0.18693820492671892","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-01","1 Year","Oregon","0.5726435427486811","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-25","All Results","Pennsylvania","1.0","Very Low",,"1.3708703998888334","1.1680997812753877","2025-12-11T08:09:27.575Z"
"2025-08-02","1 Year","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-15","1 Year","Rhode Island","19.821329793553822","Very High",,"17.219929653790864","19.821329793553822","2025-12-11T08:09:27.575Z"
"2025-02-22","All Results","South Carolina","6.446796466441409","Moderate",,"13.938229007729623","9.73596420976957","2025-12-11T08:09:27.575Z"
"2024-11-16","All Results","South Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","1 Year","South Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","All Results","South Dakota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-29","All Results","Tennessee","3.8054593667194627","Low",,"1.9588761788141453","1.6224232972734873","2025-12-11T08:09:27.575Z"
"2023-05-20","All Results","Utah","1.4861242032187827","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-27","All Results","Utah","3.2891843446634814","Low",,"2.017771606867681","2.789769670919205","2025-12-11T08:09:27.575Z"
"2024-11-16","All Results","Vermont","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","45 Days","Virginia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-20","6 Months","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-28","1 Year","Washington","86.70621500296318","Very High",,"8.150383607740117","15.098944555169851","2025-12-11T08:09:27.575Z"
"2023-12-16","All Results","Alabama","5.951825664880975","Low",,"7.444367759823258","6.003127793087804","2025-12-11T08:09:27.575Z"
"2024-03-16","All Results","Alabama","2.2589282777504893","Very Low",,"3.1389819665341925","2.1913460113715058","2025-12-11T08:09:27.575Z"
"2025-09-27","1 Year","Alabama","4.751045536476191","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-05","All Results","Alaska","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-17","All Results","Arkansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","6 Months","Arkansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","6 Months","Arkansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-22","1 Year","California","3.831719169119192","Low",,"3.7217366413958355","3.2937845973868805","2025-12-11T08:09:27.575Z"
"2025-04-19","All Results","Colorado","1.0","Very Low",,"1.1543867907071528","1.3087735814143058","2025-12-11T08:09:27.575Z"
"2024-02-17","All Results","Delaware","2.675486620368818","Very Low",,"6.4930535268181195","4.731258997581682","2025-12-11T08:09:27.575Z"
"2025-11-29","45 Days","Delaware","1.0","Very Low",,"1.7305745870615572","1.8138397419805734","2025-12-11T08:09:27.575Z"
"2025-05-24","1 Year","Delaware","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-14","All Results","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-01-21","All Results","Georgia","4.562351693775804","Low",,"4.362330626351486","2.041391904985188","2025-12-11T08:09:27.575Z"
"2025-01-11","1 Year","Hawaii","12.709585098201647","High",,"9.89490965126393","18.066583883318014","2025-12-11T08:09:27.575Z"
"2023-12-09","All Results","Illinois","3.7830774274686454","Low",,"6.064355211927234","5.272204847451395","2025-12-11T08:09:27.575Z"
"2023-06-03","All Results","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-10","1 Year","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-03-23","All Results","Kentucky","2.9078297955852097","Low",,"3.333284667235409","2.1322496078436033","2025-12-11T08:09:27.575Z"
"2024-12-28","All Results","Louisiana","13.374408116096914","High",,"8.150383607740117","8.39059074811128","2025-12-11T08:09:27.575Z"
"2025-11-22","45 Days","Louisiana","2.6906921789501794","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-03-02","All Results","Maine","8.070826497335336","Moderate",,"5.843059805158786","8.150120978505708","2025-12-11T08:09:27.575Z"
"2025-11-15","6 Months","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-11-11","All Results","Massachusetts","2.5012760480555283","Very Low",,"2.0191516089227384","1.9076591017101412","2025-12-11T08:09:27.575Z"
"2024-03-09","All Results","Massachusetts","6.821293000463899","Moderate",,"4.632118287045177","5.918216814438254","2025-12-11T08:09:27.575Z"
"2024-01-13","All Results","Minnesota","9.78315921201175","Moderate",,"7.3881041272571295","6.304521069024512","2025-12-11T08:09:27.575Z"
"2025-01-11","All Results","Minnesota","13.362443475356326","High",,"9.89490965126393","8.494293476566757","2025-12-11T08:09:27.575Z"
"2025-08-16","6 Months","Minnesota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-29","All Results","Missouri","1.0","Very Low",,"1.7305745870615572","1.0","2025-12-11T08:09:27.575Z"
"2025-05-10","All Results","Nebraska","5.0625394823209","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-13","All Results","New Hampshire","2.511239027186112","Very Low",,"2.91607407675488","2.9126894900829665","2025-12-11T08:09:27.575Z"
"2024-04-06","All Results","New Mexico","1.0","Very Low",,"2.6915611093471954","2.230473280592931","2025-12-11T08:09:27.575Z"
"2025-10-04","1 Year","New Mexico","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","1 Year","New York","7.408667038003491","Moderate",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-05","All Results","Ohio","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-27","All Results","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-02-17","All Results","Oregon","2.4268268828362434","Very Low",,"6.4930535268181195","4.047294598713433","2025-12-11T08:09:27.575Z"
"2022-01-29","All Results","Oregon","1.553899837905381","Very Low",,"1.2769499189526905","1.553899837905381","2025-12-11T08:09:27.575Z"
"2025-11-29","6 Months","Oregon","1.0","Very Low",,"1.7305745870615572","1.9651741248458208","2025-12-11T08:09:27.575Z"
"2024-07-13","All Results","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","All Results","South Dakota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-12","All Results","Vermont","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-05-13","All Results","Vermont","1.5295685153889214","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-22","All Results","Vermont","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-26","1 Year","Virginia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-15","1 Year","Virginia","10.119674259826732","Moderate",,"5.432361858469325","5.269788738552181","2025-12-11T08:09:27.575Z"
"2024-12-07","All Results","Alabama","4.962344105782117","Low",,"1.554927319672013","1.4573791590168397","2025-12-11T08:09:27.575Z"
"2025-05-31","1 Year","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-07","All Results","Arkansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-11","1 Year","Arkansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-05-21","All Results","California","3.530121976226629","Low",,"3.6354259469911616","3.6354259469911616","2025-12-11T08:09:27.575Z"
"2024-12-28","All Results","California","15.399988248471399","High",,"8.150383607740117","15.098944555169851","2025-12-11T08:09:27.575Z"
"2025-09-06","1 Year","California","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-07-27","All Results","Connecticut","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-11-04","All Results","Delaware","1.0","Very Low",,"1.6669733464389154","2.1523658641444143","2025-12-11T08:09:27.575Z"
"2023-11-11","All Results","Delaware","1.0","Very Low",,"2.0191516089227384","2.2802110895407597","2025-12-11T08:09:27.575Z"
"2025-03-22","1 Year","Delaware","4.3629457950936485","Low",,"3.7217366413958355","4.158290996364622","2025-12-11T08:09:27.575Z"
"2025-09-06","6 Months","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-27","1 Year","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-18","1 Year","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-10","All Results","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-02","All Results","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","All Results","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","1 Year","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-15","All Results","Hawaii","1.813875416288974","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-28","All Results","Hawaii","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","6 Months","Hawaii","1.6349470625393427","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","6 Months","Hawaii","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","All Results","Idaho","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-18","All Results","Idaho","12.076559910616782","High",,"11.714083887625346","12.632175151271415","2025-12-11T08:09:27.575Z"
"2025-11-08","45 Days","Idaho","1.8660354523527758","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-13","6 Months","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-03","All Results","Louisiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-19","1 Year","Maine","1.0","Very Low",,"1.1543867907071528","1.353396947803644","2025-12-11T08:09:27.575Z"
"2025-06-14","6 Months","Massachusetts","1.0980628996435562","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-11","All Results","Minnesota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-30","1 Year","Montana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-14","All Results","Nevada","13.511178992260449","High",,"2.2528061690543764","7.326202189103996","2025-12-11T08:09:27.575Z"
"2025-06-28","1 Year","Nevada","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-15","1 Year","Nevada","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-16","All Results","New Hampshire","1.7897161442336453","Very Low",,"1.0","1.537364116588309","2025-12-11T08:09:27.575Z"
"2025-01-11","All Results","New Hampshire","12.033222085836666","High",,"9.89490965126393","9.998689825465519","2025-12-11T08:09:27.575Z"
"2025-06-21","1 Year","New Hampshire","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-22","1 Year","New Jersey","4.02271516572415","Low",,"3.7217366413958355","3.515759707301603","2025-12-11T08:09:27.575Z"
"2024-12-14","1 Year","North Carolina","3.868398572852937","Low",,"2.2528061690543764","2.2116107005750845","2025-12-11T08:09:27.575Z"
"2025-08-23","1 Year","Ohio","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-04","6 Months","Oregon","0.17877773460460866","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-11","6 Months","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","6 Months","South Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","1 Year","South Dakota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-15","All Results","Tennessee","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-14","All Results","Tennessee","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-01","1 Year","Tennessee","2.9165565805933973","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-14","All Results","Texas","6.5219661396479705","Moderate",,"2.2528061690543764","2.2116107005750845","2025-12-11T08:09:27.575Z"
"2024-09-14","All Results","Utah","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-21","All Results","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","1 Year","Alaska","1.7680913681733643","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-12","All Results","Arkansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-04","6 Months","Arkansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-25","All Results","Connecticut","1.0","Very Low",,"1.3708703998888334","1.1680997812753877","2025-12-11T08:09:27.575Z"
"2025-06-14","1 Year","Connecticut","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-03-11","All Results","Florida","1.0","Very Low",,"1.3427186201888786","1.2487774854967588","2025-12-11T08:09:27.575Z"
"2023-10-07","All Results","Florida","3.7852231912095853","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-29","All Results","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-01","All Results","Georgia","6.219092755409074","Moderate",,"10.252250312793773","7.789618094739849","2025-12-11T08:09:27.575Z"
"2024-02-24","All Results","Georgia","7.340052245847902","Moderate",,"6.108822871438287","4.012737601257068","2025-12-11T08:09:27.575Z"
"2025-07-12","All Results","Hawaii","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-21","All Results","Idaho","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-17","All Results","Idaho","1.2241863984735675","Very Low",,"1.0","1.1120931992367837","2025-12-11T08:09:27.575Z"
"2024-11-30","All Results","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","6 Months","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-28","All Results","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-15","1 Year","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-26","All Results","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","6 Months","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-07","1 Year","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-13","All Results","Maine","1.4944725253124678","Very Low",,"2.91607407675488","2.9126894900829665","2025-12-11T08:09:27.575Z"
"2023-08-19","All Results","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-01","All Results","Maine","38.31102430761753","Very High",,"10.252250312793773","10.735090744159201","2025-12-11T08:09:27.575Z"
"2025-08-16","1 Year","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-13","All Results","Massachusetts","2.9512714118967676","Low",,"2.91607407675488","2.9126894900829665","2025-12-11T08:09:27.575Z"
"2025-02-15","1 Year","Massachusetts","25.116473334004475","Very High",,"17.219929653790864","19.821329793553822","2025-12-11T08:09:27.575Z"
"2024-09-28","All Results","Michigan","1.1887139333273322","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-26","All Results","Michigan","1.5056588752770648","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-18","1 Year","Michigan","3.48303219123462","Low",,"11.714083887625346","13.757036842493328","2025-12-11T08:09:27.575Z"
"2024-08-31","All Results","New Hampshire","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-02-04","All Results","New Hampshire","2.0364165347593133","Very Low",,"2.255143585406013","2.1041019699542614","2025-12-11T08:09:27.575Z"
"2024-08-31","All Results","New Jersey","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-14","All Results","New Jersey","2.438471479645841","Very Low",,"2.2528061690543764","2.012257424449107","2025-12-11T08:09:27.575Z"
"2025-06-21","6 Months","New Jersey","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-22","All Results","New Mexico","1.0","Very Low",,"1.0","1.7006260141947398","2025-12-11T08:09:27.575Z"
"2024-09-28","All Results","New Mexico","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-12","1 Year","New Mexico","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","1 Year","New York","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-03","All Results","Ohio","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-28","1 Year","Ohio","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","1 Year","Ohio","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-07","All Results","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
